Product Name,Category,Region,Quantity,Sales,Profit
Headphones,Accessories,East,8,7256,558.79
Monitor,Accessories,North,2,1984,125.13
Tablet,Electronics,West,6,4722,522.16
Monitor,Accessories,North,5,3875,768.74
Tablet,Electronics,South,7,7161,630.76
Laptop,Electronics,West,7,6587,1173.91
Laptop,Electronics,North,8,6760,1097.63
Tablet,Electronics,West,2,210,42.04
Keyboard,Accessories,South,9,4302,475.96
Smartwatch,Electronics,West,4,3224,871.53
Smartwatch,Electronics,East,4,2792,170.96
Laptop,Electronics,East,3,1773,183.15
Keyboard,Accessories,North,2,116,13.67
Smartphone,Electronics,North,3,183,41.82
Keyboard,Accessories,South,4,1472,387.27
Tablet,Electronics,West,7,546,117.9
Mouse,Accessories,South,1,1138,243.36
Keyboard,Accessories,East,5,2285,279.9
Printer,Office,East,5,3030,811.92
Keyboard,Accessories,South,8,4536,627.13
Smartwatch,Electronics,West,7,5453,1592.37
Monitor,Accessories,South,4,964,184.03
Tablet,Electronics,West,3,1923,274.0
Monitor,Accessories,North,4,4464,1069.63
Printer,Office,East,6,1728,247.86
Laptop,Electronics,North,7,5096,971.5
Mouse,Accessories,North,4,796,75.15
Mouse,Accessories,West,4,780,162.72
Tablet,Electronics,West,4,4252,445.18
Laptop,Electronics,South,4,4596,947.45
Smartphone,Electronics,South,8,536,57.08
Smartphone,Electronics,West,2,1612,344.37
Smartwatch,Electronics,West,8,8560,991.94
Printer,Office,East,3,3282,492.59
Mouse,Accessories,East,7,3423,435.06
Headphones,Accessories,South,4,1208,115.13
Mouse,Accessories,West,6,888,210.39
Monitor,Accessories,South,9,3033,177.92
Keyboard,Accessories,North,6,3594,610.77
Keyboard,Accessories,East,2,416,68.58
Monitor,Accessories,North,2,340,39.12
Smartphone,Electronics,East,7,6867,502.06
Smartphone,Electronics,South,6,2310,202.98
Camera,Electronics,East,2,626,168.82
Keyboard,Accessories,North,5,1765,229.06
Laptop,Electronics,North,1,104,18.67
Keyboard,Accessories,North,9,3591,342.18
Camera,Electronics,West,6,4116,381.35
Printer,Office,South,4,3212,514.92
Monitor,Accessories,East,1,351,31.95
Printer,Office,South,6,4854,510.88
Keyboard,Accessories,South,5,3090,242.15
Smartwatch,Electronics,East,4,3968,480.72
Laptop,Electronics,East,1,839,228.72
Mouse,Accessories,South,9,3573,550.44
Smartwatch,Electronics,North,1,496,93.31
Keyboard,Accessories,North,3,1239,143.35
Smartwatch,Electronics,South,5,465,71.23
Headphones,Accessories,East,3,1989,299.79
Camera,Electronics,South,8,2192,441.77
Headphones,Accessories,West,8,3600,272.51
Smartwatch,Electronics,West,6,732,136.59
Keyboard,Accessories,North,1,776,172.19
Smartwatch,Electronics,South,1,70,10.64
Monitor,Accessories,West,4,1000,198.92
Mouse,Accessories,West,7,8288,1945.03
Smartphone,Electronics,East,6,1254,360.87
Tablet,Electronics,South,4,2932,597.65
Headphones,Accessories,North,1,541,52.5
Monitor,Accessories,East,5,3505,678.18
Mouse,Accessories,East,8,2632,262.55
Keyboard,Accessories,South,6,3198,913.76
Smartphone,Electronics,West,8,6576,1337.38
Tablet,Electronics,East,6,6228,1756.82
Laptop,Electronics,East,6,5508,360.28
Headphones,Accessories,West,4,3996,965.26
Headphones,Accessories,South,3,2601,363.64
Smartphone,Electronics,West,8,5832,662.72
Camera,Electronics,West,4,3360,540.38
Tablet,Electronics,West,3,2262,245.66
Monitor,Accessories,West,9,4140,301.12
Mouse,Accessories,North,9,558,38.86
Mouse,Accessories,South,7,2100,131.67
Laptop,Electronics,South,7,7392,2063.23
Keyboard,Accessories,North,6,624,66.99
Laptop,Electronics,East,1,918,180.31
Printer,Office,East,2,1218,218.88
Headphones,Accessories,West,7,2380,431.43
Headphones,Accessories,South,9,8514,1291.97
Smartphone,Electronics,West,2,2354,371.34
Smartphone,Electronics,South,6,1704,193.18
Tablet,Electronics,North,3,465,98.93
Camera,Electronics,West,5,2445,146.6
Monitor,Accessories,East,3,2580,448.02
Camera,Electronics,West,5,3685,476.2
Camera,Electronics,South,2,2092,549.42
Tablet,Electronics,East,8,5376,429.84
Camera,Electronics,South,2,376,99.16
Laptop,Electronics,North,1,707,100.16
Monitor,Accessories,South,4,1876,221.18
Keyboard,Accessories,West,1,960,95.88
Headphones,Accessories,North,2,1840,367.7
Smartwatch,Electronics,East,3,2118,317.08
Headphones,Accessories,East,4,4740,607.81
Laptop,Electronics,East,1,58,11.25
Tablet,Electronics,South,8,9328,1008.6
Mouse,Accessories,West,6,5190,898.86
Smartwatch,Electronics,South,7,7700,1573.41
Tablet,Electronics,South,2,1082,182.1
Smartwatch,Electronics,East,5,550,28.72
Tablet,Electronics,West,6,3384,503.86
Mouse,Accessories,South,3,237,49.94
Smartwatch,Electronics,South,4,1832,528.69
Camera,Electronics,North,4,3424,845.68
Keyboard,Accessories,West,4,2336,453.04
Laptop,Electronics,North,1,761,61.15
Headphones,Accessories,South,6,5346,351.93
Monitor,Accessories,North,9,6696,1224.22
Monitor,Accessories,East,6,1050,172.83
Headphones,Accessories,East,9,7083,1353.39
Camera,Electronics,West,6,1272,336.3
Keyboard,Accessories,North,4,692,181.31
Headphones,Accessories,North,9,2997,163.34
Tablet,Electronics,West,7,4137,221.66
Smartwatch,Electronics,East,7,5726,976.14
Tablet,Electronics,North,9,1359,187.72
Laptop,Electronics,North,2,1584,406.25
Smartwatch,Electronics,South,7,4585,383.97
Monitor,Accessories,West,5,2945,672.35
Printer,Office,South,9,8370,1064.65
Tablet,Electronics,West,6,2676,646.7
Camera,Electronics,South,4,4644,277.26
Smartphone,Electronics,West,3,3588,958.84
Smartwatch,Electronics,East,9,4950,1402.67
Headphones,Accessories,West,2,1944,332.55
Camera,Electronics,West,5,2525,699.74
Headphones,Accessories,East,1,773,181.52
Headphones,Accessories,North,5,505,93.85
Monitor,Accessories,West,6,3828,1102.86
Monitor,Accessories,West,7,1575,313.96
Mouse,Accessories,South,1,106,7.24
Smartwatch,Electronics,South,8,2888,149.92
Keyboard,Accessories,West,3,1851,348.9
Smartwatch,Electronics,North,2,1206,307.02
Tablet,Electronics,East,4,3532,665.2
Laptop,Electronics,West,3,1368,302.29
Headphones,Accessories,East,5,5795,310.6
Laptop,Electronics,East,2,208,11.53
Smartwatch,Electronics,East,4,1284,171.02
Smartwatch,Electronics,North,5,3625,245.52
Monitor,Accessories,North,9,2097,210.59
Laptop,Electronics,South,6,2364,639.29
Laptop,Electronics,South,9,8550,1970.98
Monitor,Accessories,South,6,5004,1197.36
Printer,Office,West,5,2275,313.5
Mouse,Accessories,East,4,2956,451.6
Headphones,Accessories,West,9,8703,1562.88
Mouse,Accessories,North,1,746,131.25
Camera,Electronics,North,1,379,39.41
Smartphone,Electronics,West,6,930,213.6
Printer,Office,North,4,3640,348.93
